id,metodo_pago,monto,fecha_pago,id_socio,id_membresia
493,efectivo,480.0,2024-05-04 12:34:54,252,9
494,transferencia,384.0,2024-07-03 00:57:29,112,6
495,tarjeta,40.0,2025-02-18 18:15:39,174,4
496,efectivo,40.0,2024-12-16 18:04:25,200,4
497,tarjeta,40.0,2025-07-13 23:04:49,41,4
498,efectivo,40.0,2025-05-08 18:45:50,224,4
499,transferencia,135.0,2025-06-14 01:24:14,43,8
500,tarjeta,108.0,2025-03-09 02:16:11,181,5
501,transferencia,135.0,2025-07-09 13:07:20,211,8
502,efectivo,25.0,2024-04-10 22:51:59,262,1
503,efectivo,25.0,2025-01-19 20:24:11,152,1
504,tarjeta,480.0,2025-01-23 13:58:22,130,9
505,transferencia,240.0,2025-05-03 20:52:08,47,3
506,tarjeta,108.0,2024-06-06 01:49:59,110,5
507,tarjeta,108.0,2025-01-06 21:29:59,146,5
508,efectivo,25.0,2024-12-12 03:58:26,243,1
509,tarjeta,40.0,2025-12-25 08:59:13,242,4
510,tarjeta,108.0,2024-08-02 06:16:45,23,5
511,efectivo,108.0,2025-12-17 04:14:07,93,5
512,tarjeta,240.0,2024-04-01 09:37:12,175,3
513,tarjeta,480.0,2024-12-07 20:17:11,253,9
514,transferencia,480.0,2024-05-11 18:04:14,92,9
515,efectivo,67.5,2024-05-01 00:34:55,272,2
516,tarjeta,240.0,2025-08-13 04:14:36,201,3
517,efectivo,108.0,2025-09-21 01:37:25,50,5
518,transferencia,25.0,2024-02-26 23:09:27,222,1
519,tarjeta,135.0,2025-03-30 07:23:38,11,8
520,transferencia,240.0,2025-12-16 22:13:42,207,3
521,tarjeta,50.0,2025-10-28 12:07:09,93,7
522,efectivo,25.0,2025-08-22 04:53:21,234,1
523,tarjeta,40.0,2025-06-01 06:00:54,298,4
524,efectivo,67.5,2024-02-21 00:24:55,78,2
525,efectivo,25.0,2024-03-14 02:07:05,238,1
526,transferencia,25.0,2025-12-14 21:45:38,54,1
527,transferencia,480.0,2025-12-17 07:00:38,210,9
528,transferencia,384.0,2025-04-21 01:11:06,235,6
529,tarjeta,50.0,2025-10-28 21:07:05,142,7
530,efectivo,67.5,2024-04-10 21:18:12,91,2
531,efectivo,240.0,2024-04-24 15:01:00,133,3
532,tarjeta,240.0,2024-05-14 04:51:45,191,3
533,efectivo,135.0,2024-09-03 09:24:08,111,8
534,tarjeta,480.0,2024-02-11 11:13:50,11,9
535,transferencia,108.0,2024-10-13 18:29:45,139,5
536,tarjeta,480.0,2025-10-17 01:53:31,152,9
537,transferencia,135.0,2024-10-13 08:28:00,150,8
538,efectivo,135.0,2025-12-30 19:44:55,235,8
539,tarjeta,135.0,2025-12-30 14:17:31,138,8
540,tarjeta,480.0,2024-05-06 09:56:12,236,9
541,transferencia,384.0,2025-01-19 04:39:11,59,6
542,tarjeta,40.0,2025-11-06 15:12:58,282,4
543,transferencia,135.0,2025-06-08 17:47:33,204,8
544,efectivo,240.0,2025-04-20 06:55:34,279,3
545,efectivo,480.0,2024-08-01 12:22:14,47,9
546,tarjeta,50.0,2025-08-19 10:20:10,26,7
547,tarjeta,67.5,2025-09-06 04:44:38,125,2
548,transferencia,67.5,2025-12-21 08:38:57,140,2
549,efectivo,50.0,2024-10-20 17:01:40,214,7
550,efectivo,40.0,2024-02-08 08:18:56,169,4
551,efectivo,135.0,2024-11-14 03:44:11,106,8
552,transferencia,240.0,2025-04-11 12:26:25,24,3
553,efectivo,25.0,2025-11-07 14:45:01,246,1
554,transferencia,25.0,2025-09-13 13:42:52,20,1
555,efectivo,50.0,2024-08-25 15:18:30,283,7
556,tarjeta,67.5,2025-08-07 15:20:21,218,2
557,tarjeta,67.5,2025-03-28 00:50:58,234,2
558,transferencia,108.0,2024-08-20 11:19:43,118,5
559,efectivo,67.5,2025-08-31 15:35:49,106,2
560,transferencia,384.0,2025-07-28 06:51:52,27,6
561,efectivo,135.0,2025-03-30 13:27:04,142,8
562,tarjeta,135.0,2024-06-30 07:59:25,103,8
563,efectivo,108.0,2025-08-23 13:00:52,20,5
564,efectivo,135.0,2025-12-13 11:32:12,57,8
565,efectivo,40.0,2024-05-21 01:45:07,14,4
566,transferencia,40.0,2024-10-14 03:07:16,144,4
567,transferencia,25.0,2025-11-28 19:01:54,35,1
568,transferencia,25.0,2024-12-16 20:49:50,241,1
569,efectivo,480.0,2024-08-27 11:22:59,71,9
570,transferencia,240.0,2024-12-31 18:32:47,147,3
571,efectivo,240.0,2025-08-16 01:15:09,117,3
572,tarjeta,40.0,2025-11-20 07:19:56,266,4
573,efectivo,50.0,2024-02-25 09:02:18,261,7
574,efectivo,108.0,2024-11-27 08:17:21,136,5
575,tarjeta,108.0,2024-01-26 21:56:46,179,5
576,tarjeta,480.0,2024-04-29 14:07:24,9,9
577,transferencia,384.0,2024-09-01 14:52:29,208,6
578,transferencia,50.0,2025-05-17 16:41:33,115,7
579,transferencia,480.0,2024-09-29 04:35:11,87,9
580,tarjeta,25.0,2024-10-01 03:23:10,13,1
581,transferencia,25.0,2024-09-01 09:40:52,56,1
582,transferencia,25.0,2024-03-25 05:56:06,186,1
583,tarjeta,50.0,2025-06-20 05:16:41,27,7
584,tarjeta,50.0,2025-04-24 03:15:29,203,7
585,tarjeta,135.0,2025-10-18 18:29:00,121,8
586,transferencia,50.0,2025-04-28 14:19:26,198,7
587,efectivo,108.0,2025-11-19 04:28:08,29,5
588,tarjeta,480.0,2025-07-22 18:20:46,6,9
589,tarjeta,40.0,2024-09-30 01:56:14,253,4
590,tarjeta,384.0,2025-12-30 03:42:15,11,6
591,efectivo,384.0,2025-04-08 06:29:36,278,6
592,efectivo,480.0,2024-11-14 17:15:15,292,9
593,tarjeta,384.0,2025-10-29 16:48:38,50,6
594,tarjeta,108.0,2024-03-22 19:18:07,188,5
595,efectivo,25.0,2024-07-24 09:55:10,19,1
596,transferencia,40.0,2025-10-22 21:08:56,14,4
597,tarjeta,480.0,2024-03-23 04:27:27,106,9
598,efectivo,384.0,2024-11-15 14:11:54,43,6
599,tarjeta,50.0,2024-05-29 09:23:13,32,7
600,tarjeta,67.5,2025-08-17 21:03:03,108,2
601,efectivo,480.0,2025-01-23 11:20:48,51,9
602,transferencia,40.0,2025-07-21 18:48:43,29,4
603,efectivo,108.0,2025-01-15 08:19:34,39,5
604,transferencia,40.0,2024-01-07 18:07:04,261,4
605,transferencia,40.0,2025-07-19 18:44:21,212,4
606,tarjeta,67.5,2024-07-22 17:22:51,151,2
607,transferencia,108.0,2025-06-06 20:53:16,258,5
608,tarjeta,50.0,2024-05-05 17:11:20,161,7
609,efectivo,108.0,2025-08-06 20:35:45,133,5
610,tarjeta,108.0,2024-04-07 11:33:28,22,5
611,transferencia,135.0,2025-03-20 20:30:25,88,8
612,tarjeta,135.0,2024-04-20 21:51:52,195,8
613,tarjeta,67.5,2024-12-16 07:58:56,112,2
614,transferencia,480.0,2024-09-12 16:58:00,229,9
615,transferencia,40.0,2025-02-23 02:46:48,173,4
616,transferencia,67.5,2024-09-24 16:55:26,192,2
617,efectivo,240.0,2025-06-30 10:58:39,225,3
618,tarjeta,108.0,2024-03-22 23:39:41,210,5
619,transferencia,135.0,2024-12-26 17:17:06,60,8
620,efectivo,480.0,2025-08-02 19:32:26,7,9
621,tarjeta,108.0,2024-11-21 18:08:39,12,5
622,efectivo,40.0,2024-01-11 12:23:39,128,4
623,transferencia,384.0,2025-10-13 06:03:23,217,6
624,transferencia,135.0,2025-08-05 16:01:44,220,8
625,tarjeta,480.0,2025-02-22 22:44:30,239,9
626,tarjeta,384.0,2025-09-30 11:10:29,265,6
627,tarjeta,67.5,2024-04-11 09:04:48,259,2
628,efectivo,384.0,2025-08-16 02:24:17,187,6
629,tarjeta,108.0,2024-11-04 06:25:04,213,5
630,efectivo,135.0,2024-06-17 00:47:16,118,8
631,transferencia,480.0,2024-09-17 14:23:45,169,9
632,efectivo,108.0,2025-09-05 00:19:38,136,5
633,transferencia,108.0,2024-05-30 09:00:52,123,5
634,transferencia,480.0,2024-09-04 20:35:05,136,9
635,efectivo,240.0,2024-04-21 01:20:51,242,3
636,efectivo,108.0,2025-08-18 10:05:06,177,5
637,efectivo,25.0,2024-11-01 12:24:18,226,1
638,transferencia,108.0,2024-08-06 20:09:04,31,5
639,transferencia,384.0,2024-03-06 04:13:54,27,6
640,tarjeta,50.0,2025-12-16 02:51:21,148,7
641,transferencia,108.0,2024-03-26 07:52:46,55,5
642,transferencia,480.0,2025-03-04 16:15:59,65,9
643,transferencia,40.0,2025-01-31 20:43:02,95,4
644,transferencia,240.0,2025-12-19 20:53:23,213,3
645,transferencia,108.0,2024-02-16 06:55:57,66,5
646,transferencia,108.0,2024-07-25 11:13:31,231,5
647,transferencia,240.0,2024-01-26 15:58:27,254,3
648,efectivo,40.0,2025-12-10 22:16:51,256,4
649,tarjeta,384.0,2024-11-11 19:06:58,229,6
650,efectivo,40.0,2025-03-17 13:57:16,25,4
651,transferencia,67.5,2025-01-27 17:44:12,178,2
652,tarjeta,135.0,2024-10-13 10:39:49,285,8
653,efectivo,67.5,2024-07-25 02:16:04,39,2
654,efectivo,40.0,2025-07-27 21:02:00,253,4
655,efectivo,40.0,2024-03-08 10:36:18,163,4
656,efectivo,50.0,2024-02-12 09:22:32,71,7
657,efectivo,384.0,2025-11-14 01:18:52,239,6
658,tarjeta,135.0,2025-11-20 03:31:16,24,8
659,efectivo,108.0,2025-05-04 17:58:34,63,5
660,efectivo,384.0,2025-07-09 04:40:34,204,6
661,efectivo,108.0,2024-02-06 09:57:27,239,5
662,efectivo,40.0,2025-08-11 05:00:03,72,4
663,tarjeta,25.0,2024-02-22 20:44:28,279,1
664,efectivo,25.0,2025-01-21 02:21:45,232,1
665,transferencia,108.0,2024-11-06 17:25:44,163,5
666,tarjeta,240.0,2024-03-29 08:10:17,292,3
667,tarjeta,384.0,2025-08-31 06:38:02,123,6
668,transferencia,135.0,2025-05-19 23:39:22,206,8
669,efectivo,480.0,2025-08-28 05:00:25,244,9
670,transferencia,40.0,2025-05-22 11:52:46,55,4
671,transferencia,40.0,2025-11-16 22:32:28,152,4
672,tarjeta,480.0,2025-04-19 04:35:21,105,9
673,tarjeta,67.5,2024-08-01 10:11:11,93,2
674,efectivo,135.0,2025-02-18 09:15:08,189,8
675,transferencia,384.0,2025-06-02 01:58:25,248,6
676,tarjeta,384.0,2025-04-01 01:38:23,276,6
677,efectivo,480.0,2025-11-10 15:56:38,51,9
678,efectivo,480.0,2025-02-06 16:50:19,231,9
679,transferencia,240.0,2024-08-05 14:11:01,257,3
680,transferencia,240.0,2024-05-14 19:46:56,223,3
681,transferencia,384.0,2024-06-19 17:12:54,165,6
682,tarjeta,384.0,2024-12-21 12:40:18,101,6
683,transferencia,40.0,2024-07-22 12:14:40,46,4
684,tarjeta,40.0,2024-05-20 07:47:20,282,4
685,efectivo,50.0,2024-10-20 17:45:44,102,7
686,tarjeta,25.0,2024-09-20 05:37:39,243,1
687,transferencia,50.0,2024-07-05 00:17:05,132,7
688,transferencia,50.0,2024-06-20 19:06:35,53,7
689,tarjeta,25.0,2024-06-25 21:42:43,7,1
690,tarjeta,240.0,2024-10-19 09:04:11,185,3
691,transferencia,135.0,2025-01-13 05:58:02,228,8
692,efectivo,480.0,2025-05-31 07:27:06,234,9
693,transferencia,50.0,2025-12-09 03:29:51,106,7
694,efectivo,384.0,2024-07-28 11:18:21,121,6
695,transferencia,108.0,2024-08-19 06:53:12,184,5
696,transferencia,25.0,2025-10-24 19:28:41,180,1
697,tarjeta,67.5,2024-05-03 04:22:59,117,2
698,tarjeta,480.0,2025-10-08 14:29:39,36,9
699,tarjeta,67.5,2024-11-28 10:40:56,270,2
700,transferencia,40.0,2024-07-27 22:49:48,45,4
701,transferencia,240.0,2024-05-31 18:11:36,67,3
702,transferencia,240.0,2025-04-07 15:23:50,217,3
703,tarjeta,67.5,2024-05-15 12:25:50,104,2
704,transferencia,25.0,2024-04-05 07:00:54,99,1
705,efectivo,384.0,2024-05-13 17:04:58,158,6
706,tarjeta,50.0,2024-11-28 08:37:53,272,7
707,tarjeta,384.0,2025-06-28 03:55:20,271,6
708,transferencia,67.5,2025-09-09 04:25:23,253,2
709,efectivo,480.0,2024-06-25 16:53:16,149,9
710,tarjeta,384.0,2025-06-30 05:27:14,127,6
711,tarjeta,25.0,2024-07-11 23:56:13,92,1
712,tarjeta,67.5,2024-02-27 10:48:49,163,2
713,efectivo,40.0,2024-04-01 19:11:21,286,4
714,transferencia,67.5,2024-08-01 14:14:49,255,2
715,tarjeta,240.0,2024-08-04 01:47:43,165,3
716,transferencia,240.0,2025-02-17 22:16:30,59,3
717,transferencia,25.0,2024-01-19 16:25:53,149,1
718,transferencia,50.0,2025-03-04 15:23:32,112,7
719,tarjeta,67.5,2024-11-14 08:41:56,2,2
720,transferencia,67.5,2025-05-08 21:05:49,241,2
721,transferencia,135.0,2024-03-03 22:09:52,255,8
722,efectivo,40.0,2024-07-25 11:14:16,82,4
723,efectivo,108.0,2025-06-29 18:18:04,254,5
724,transferencia,67.5,2024-06-01 23:59:11,79,2
725,efectivo,384.0,2024-03-18 22:11:29,94,6
726,transferencia,108.0,2025-09-13 18:30:07,75,5
727,tarjeta,240.0,2025-05-21 22:44:53,213,3
728,tarjeta,480.0,2025-05-12 04:33:17,234,9
729,transferencia,25.0,2025-08-02 01:51:33,185,1
730,efectivo,50.0,2024-04-17 22:47:16,68,7
731,tarjeta,135.0,2025-06-13 12:11:15,187,8
732,efectivo,384.0,2025-09-26 08:36:17,145,6
733,tarjeta,40.0,2025-06-23 11:24:15,29,4
734,tarjeta,50.0,2025-08-04 04:00:39,139,7
735,transferencia,50.0,2025-11-01 18:08:55,137,7
736,tarjeta,480.0,2025-12-21 03:42:38,244,9
737,transferencia,25.0,2025-06-28 13:44:49,172,1
738,transferencia,50.0,2024-02-07 00:59:18,51,7
739,tarjeta,135.0,2025-09-18 20:05:42,76,8
740,efectivo,480.0,2024-12-21 04:59:08,80,9
741,efectivo,50.0,2024-09-15 18:37:34,198,7
742,transferencia,108.0,2024-08-16 22:15:37,111,5
743,efectivo,384.0,2025-02-16 10:49:01,11,6
744,transferencia,135.0,2024-07-11 04:42:51,14,8
745,efectivo,50.0,2025-06-12 03:59:37,280,7
746,efectivo,384.0,2025-09-30 13:33:17,66,6
747,tarjeta,480.0,2025-06-13 11:15:14,268,9
748,efectivo,50.0,2024-11-08 12:16:33,88,7
749,efectivo,480.0,2024-11-14 04:20:55,169,9
750,transferencia,40.0,2025-06-04 18:02:54,155,4
751,transferencia,135.0,2024-08-03 08:08:36,80,8
752,transferencia,384.0,2024-07-12 18:10:31,260,6
753,tarjeta,135.0,2025-06-28 03:44:28,34,8
754,tarjeta,25.0,2025-11-29 14:15:54,210,1
755,transferencia,50.0,2024-01-02 23:44:09,27,7
756,efectivo,50.0,2025-09-11 04:13:43,44,7
757,efectivo,108.0,2025-07-28 22:34:32,127,5
758,efectivo,25.0,2025-09-18 05:30:30,257,1
759,transferencia,135.0,2025-09-30 13:24:58,127,8
760,efectivo,67.5,2024-02-18 01:12:44,11,2
761,tarjeta,50.0,2025-11-13 03:32:39,287,7
762,tarjeta,25.0,2024-07-03 16:04:22,256,1
763,efectivo,25.0,2025-12-28 19:08:00,88,1
764,transferencia,67.5,2025-11-05 05:21:13,71,2
765,transferencia,50.0,2024-02-10 06:07:44,251,7
766,efectivo,25.0,2025-04-13 09:53:06,77,1
767,tarjeta,135.0,2025-10-01 08:14:01,221,8
768,tarjeta,25.0,2025-12-24 11:10:47,167,1
769,tarjeta,40.0,2025-04-24 18:59:40,42,4
770,efectivo,108.0,2024-06-05 23:01:20,181,5
771,transferencia,480.0,2024-02-11 14:39:04,287,9
772,efectivo,50.0,2024-07-20 00:04:23,175,7
773,efectivo,40.0,2025-07-20 21:30:33,283,4
774,efectivo,480.0,2025-08-19 06:05:43,76,9
775,tarjeta,108.0,2024-08-15 02:26:13,196,5
776,efectivo,240.0,2024-09-30 18:54:21,146,3
777,efectivo,480.0,2024-07-01 03:12:33,186,9
778,efectivo,50.0,2025-10-25 21:55:57,276,7
779,transferencia,50.0,2024-09-17 04:14:52,274,7
780,efectivo,50.0,2025-08-14 00:54:42,71,7
781,transferencia,135.0,2024-01-18 00:39:09,9,8
782,tarjeta,25.0,2025-10-27 23:02:01,151,1
783,tarjeta,40.0,2024-05-07 19:36:44,133,4
784,transferencia,384.0,2025-02-25 20:26:28,40,6
785,tarjeta,67.5,2025-12-28 02:21:35,216,2
786,tarjeta,108.0,2025-04-06 03:52:10,225,5
787,efectivo,40.0,2024-01-10 18:36:54,287,4
788,tarjeta,135.0,2025-03-05 19:21:01,90,8
789,transferencia,67.5,2025-05-03 07:53:44,283,2
790,tarjeta,108.0,2025-09-15 06:41:26,45,5
791,tarjeta,67.5,2025-07-17 13:40:29,39,2
792,tarjeta,135.0,2025-05-24 23:28:13,153,8
793,transferencia,384.0,2025-12-21 09:41:49,42,6
794,tarjeta,67.5,2024-10-05 05:36:01,63,2
795,tarjeta,135.0,2024-10-06 23:58:20,99,8
796,transferencia,67.5,2024-01-17 09:26:30,269,2
797,transferencia,480.0,2025-03-17 09:57:43,258,9
798,efectivo,50.0,2024-05-08 09:34:57,188,7
799,transferencia,240.0,2025-10-03 12:17:46,258,3
800,efectivo,384.0,2025-01-31 08:11:45,241,6
801,efectivo,40.0,2025-04-10 14:38:10,271,4
802,tarjeta,67.5,2024-03-20 06:54:04,127,2
803,tarjeta,25.0,2024-12-31 11:43:26,252,1
804,transferencia,135.0,2024-07-16 17:04:17,193,8
805,tarjeta,135.0,2024-10-20 21:29:23,34,8
806,transferencia,40.0,2025-02-05 01:38:39,56,4
807,transferencia,480.0,2025-03-02 06:11:39,134,9
808,transferencia,108.0,2025-04-16 00:22:31,111,5
809,tarjeta,240.0,2025-09-27 02:07:48,261,3
810,efectivo,50.0,2024-04-12 12:18:34,11,7
811,tarjeta,384.0,2024-10-07 01:24:14,166,6
812,transferencia,40.0,2025-04-08 04:00:30,269,4
813,efectivo,50.0,2025-07-16 12:38:12,275,7
814,tarjeta,240.0,2024-12-11 10:53:43,108,3
815,efectivo,50.0,2025-05-09 07:10:07,231,7
816,transferencia,135.0,2025-12-26 08:20:47,54,8
817,transferencia,135.0,2025-04-03 18:55:05,244,8
818,transferencia,108.0,2025-11-18 03:42:47,163,5
819,transferencia,108.0,2024-09-17 06:49:28,123,5
820,efectivo,135.0,2025-10-29 03:39:13,101,8
821,transferencia,384.0,2024-08-24 23:24:00,203,6
822,efectivo,67.5,2025-07-26 21:59:34,243,2
823,transferencia,50.0,2025-07-20 13:14:53,147,7
824,transferencia,40.0,2024-01-21 15:50:46,16,4
825,tarjeta,384.0,2025-09-29 19:05:52,140,6
826,efectivo,25.0,2025-08-30 13:35:13,109,1
827,transferencia,384.0,2025-02-16 07:19:40,281,6
828,efectivo,108.0,2025-04-06 04:37:03,22,5
829,efectivo,40.0,2024-11-18 00:00:49,179,4
830,tarjeta,25.0,2024-09-22 03:55:44,44,1
831,transferencia,108.0,2025-03-17 12:09:27,277,5
832,tarjeta,50.0,2024-08-25 11:23:51,8,7
833,tarjeta,480.0,2025-05-20 17:00:52,48,9
834,efectivo,40.0,2025-10-25 17:41:29,104,4
835,tarjeta,108.0,2025-01-03 06:29:40,241,5
836,transferencia,50.0,2025-02-21 06:14:13,77,7
837,tarjeta,384.0,2025-05-20 04:30:36,269,6
838,transferencia,25.0,2025-10-24 13:39:31,35,1
839,tarjeta,384.0,2024-09-14 16:52:46,43,6
840,efectivo,384.0,2024-09-15 09:39:32,43,6
841,tarjeta,25.0,2025-03-18 18:00:16,272,1
842,transferencia,480.0,2025-08-28 23:07:59,10,9
843,efectivo,40.0,2025-11-27 04:52:09,114,4
844,tarjeta,40.0,2024-06-05 11:25:27,118,4
845,transferencia,384.0,2025-02-01 22:42:14,34,6
846,transferencia,108.0,2024-10-05 02:32:11,117,5
847,efectivo,135.0,2025-03-08 09:59:20,221,8
848,tarjeta,384.0,2024-07-31 09:47:29,59,6
849,tarjeta,480.0,2025-09-06 13:21:35,110,9
850,transferencia,480.0,2024-06-15 11:15:07,63,9
851,transferencia,384.0,2024-08-02 12:44:42,260,6
852,efectivo,50.0,2025-12-15 05:20:36,61,7
853,efectivo,135.0,2025-03-09 08:39:38,281,8
854,efectivo,67.5,2024-08-06 13:19:24,18,2
855,transferencia,108.0,2024-08-11 23:53:11,285,5
856,tarjeta,384.0,2025-09-08 13:57:09,155,6
857,efectivo,135.0,2024-08-30 08:45:28,206,8
858,tarjeta,108.0,2024-07-20 06:15:15,27,5
859,transferencia,67.5,2024-11-19 08:49:36,35,2
860,tarjeta,384.0,2024-01-04 11:54:03,20,6
861,tarjeta,240.0,2025-05-30 18:45:39,264,3
862,efectivo,135.0,2024-11-30 16:37:46,188,8
863,tarjeta,67.5,2025-05-28 21:41:28,251,2
864,efectivo,40.0,2025-02-08 18:39:12,48,4
865,transferencia,40.0,2024-04-06 06:41:22,244,4
866,transferencia,67.5,2024-06-28 12:52:25,162,2
867,transferencia,384.0,2024-04-12 02:12:44,10,6
868,tarjeta,40.0,2025-01-23 11:24:21,107,4
869,transferencia,40.0,2025-06-13 15:09:27,99,4
870,efectivo,135.0,2025-04-26 09:58:45,25,8
871,transferencia,67.5,2025-05-06 05:59:49,235,2
872,transferencia,50.0,2025-12-11 08:31:33,134,7
873,efectivo,135.0,2025-11-25 02:54:17,231,8
874,tarjeta,240.0,2025-03-28 05:41:09,24,3
875,tarjeta,135.0,2025-01-21 08:15:02,77,8
876,tarjeta,108.0,2024-10-27 05:37:52,21,5
877,efectivo,67.5,2024-05-29 03:53:38,4,2
878,tarjeta,40.0,2024-01-09 01:33:03,3,4
879,transferencia,384.0,2025-10-24 02:28:02,252,6
880,efectivo,240.0,2024-11-14 09:52:10,256,3
881,efectivo,135.0,2024-10-01 20:55:48,244,8
882,efectivo,108.0,2025-06-14 15:15:01,108,5
883,efectivo,480.0,2024-10-03 19:24:08,84,9
884,transferencia,108.0,2025-03-22 14:01:06,300,5
885,efectivo,480.0,2025-10-31 07:53:47,139,9
886,tarjeta,25.0,2024-04-23 05:42:14,85,1
887,transferencia,480.0,2024-05-31 10:35:11,23,9
888,efectivo,25.0,2024-04-03 17:45:31,182,1
889,transferencia,384.0,2024-12-16 16:25:40,84,6
890,efectivo,135.0,2025-12-19 06:02:07,38,8
891,tarjeta,50.0,2025-08-28 05:52:21,249,7
892,transferencia,480.0,2024-02-20 10:35:01,15,9
893,efectivo,240.0,2025-11-21 16:53:08,126,3
894,tarjeta,108.0,2024-04-11 21:47:29,86,5
895,tarjeta,67.5,2024-03-10 10:06:29,36,2
896,tarjeta,67.5,2025-03-11 15:34:58,270,2
897,tarjeta,108.0,2024-04-07 03:46:38,48,5
898,transferencia,67.5,2024-08-17 07:13:42,99,2
899,tarjeta,67.5,2024-12-29 07:36:02,112,2
900,efectivo,480.0,2024-04-01 06:39:55,221,9
901,efectivo,50.0,2024-12-03 19:12:49,221,7
902,efectivo,480.0,2024-07-15 14:16:16,179,9
903,transferencia,135.0,2024-07-05 21:22:27,153,8
904,tarjeta,135.0,2025-02-12 02:18:10,70,8
905,transferencia,480.0,2025-09-02 07:01:07,217,9
906,efectivo,50.0,2024-07-14 20:09:00,279,7
907,tarjeta,480.0,2024-04-15 11:27:18,121,9
908,efectivo,108.0,2024-10-13 00:48:51,241,5
909,efectivo,240.0,2025-09-24 10:13:45,97,3
910,tarjeta,40.0,2024-06-28 12:40:59,231,4
911,efectivo,50.0,2024-09-25 16:31:33,295,7
912,transferencia,108.0,2024-07-29 06:47:51,267,5
913,efectivo,40.0,2024-03-25 13:20:29,11,4
914,efectivo,135.0,2024-07-21 07:33:35,66,8
915,transferencia,480.0,2024-10-10 15:17:15,250,9
916,efectivo,40.0,2025-04-03 09:39:46,123,4
917,tarjeta,108.0,2024-07-14 04:43:33,241,5
918,transferencia,25.0,2024-06-18 21:33:07,117,1
919,transferencia,40.0,2024-05-21 21:26:54,238,4
920,transferencia,108.0,2025-10-08 16:59:40,35,5
921,tarjeta,50.0,2024-11-14 03:30:48,159,7
922,efectivo,108.0,2025-10-20 18:50:04,60,5
923,transferencia,67.5,2025-10-06 23:03:56,211,2
924,transferencia,135.0,2025-11-12 17:18:50,195,8
925,tarjeta,480.0,2025-01-14 17:59:58,176,9
926,transferencia,108.0,2024-10-20 16:31:30,97,5
927,tarjeta,240.0,2025-11-19 05:09:38,299,3
928,efectivo,40.0,2025-08-15 20:54:04,224,4
929,efectivo,40.0,2024-11-28 00:28:32,275,4
930,tarjeta,50.0,2025-11-03 17:02:20,291,7
931,efectivo,108.0,2024-01-08 08:34:39,140,5
932,tarjeta,67.5,2025-07-26 21:49:14,75,2
933,efectivo,67.5,2024-12-07 15:04:54,254,2
934,transferencia,108.0,2024-05-10 11:10:02,219,5
935,transferencia,240.0,2024-11-09 15:18:50,9,3
936,efectivo,108.0,2025-04-30 06:41:00,266,5
937,transferencia,384.0,2024-01-12 05:41:29,106,6
938,tarjeta,25.0,2025-03-23 20:19:38,129,1
939,tarjeta,67.5,2025-03-04 20:47:13,215,2
940,transferencia,135.0,2024-12-20 01:50:06,14,8
941,efectivo,40.0,2025-04-15 01:08:38,104,4
942,tarjeta,480.0,2025-10-13 05:25:44,138,9
943,transferencia,384.0,2025-01-30 09:34:44,135,6
944,tarjeta,384.0,2025-01-07 20:05:02,234,6
945,transferencia,480.0,2025-05-09 08:44:54,165,9
946,efectivo,50.0,2024-05-09 17:09:55,278,7
947,tarjeta,50.0,2024-10-16 12:03:36,13,7
948,tarjeta,25.0,2025-06-23 16:59:54,283,1
949,transferencia,25.0,2024-12-01 04:27:10,247,1
950,transferencia,480.0,2025-08-22 14:24:52,99,9
951,tarjeta,135.0,2025-01-03 11:32:51,296,8
952,efectivo,135.0,2024-07-11 19:14:30,195,8
953,efectivo,480.0,2024-07-12 22:07:33,224,9
954,tarjeta,480.0,2025-04-24 11:14:51,102,9
955,tarjeta,135.0,2024-01-07 13:49:31,206,8
956,tarjeta,384.0,2025-05-29 19:29:36,184,6
957,efectivo,135.0,2024-02-13 03:54:36,57,8
958,transferencia,67.5,2024-03-31 02:39:01,258,2
959,tarjeta,240.0,2024-12-07 23:19:25,181,3
960,tarjeta,67.5,2025-02-15 09:36:52,135,2
961,efectivo,67.5,2024-06-30 04:24:30,18,2
962,transferencia,240.0,2024-10-26 19:14:55,135,3
963,tarjeta,108.0,2025-04-17 00:55:33,118,5
964,transferencia,108.0,2024-12-29 00:09:45,171,5
965,efectivo,67.5,2024-11-23 04:39:34,64,2
966,transferencia,240.0,2025-09-06 10:48:00,170,3
967,transferencia,40.0,2024-06-04 00:14:45,194,4
968,transferencia,108.0,2024-04-19 08:20:32,5,5
969,tarjeta,384.0,2025-06-08 23:18:46,196,6
970,transferencia,108.0,2025-12-23 13:15:44,261,5
971,efectivo,108.0,2025-01-12 11:44:50,106,5
972,tarjeta,135.0,2024-03-06 13:12:28,74,8
973,efectivo,67.5,2024-04-04 08:55:39,85,2
974,efectivo,240.0,2024-03-23 12:34:23,168,3
975,efectivo,135.0,2024-01-28 16:36:50,13,8
976,efectivo,50.0,2025-05-01 13:51:26,110,7
977,efectivo,50.0,2025-05-30 12:47:08,155,7
978,transferencia,50.0,2025-05-19 08:14:59,298,7
979,transferencia,25.0,2025-02-27 11:34:37,211,1
980,tarjeta,480.0,2024-01-04 02:34:32,3,9
981,transferencia,384.0,2024-02-21 21:12:22,206,6
982,transferencia,25.0,2025-03-30 02:07:46,69,1
983,transferencia,108.0,2025-08-08 20:13:04,3,5
984,efectivo,25.0,2024-09-09 23:46:07,82,1
985,transferencia,240.0,2024-09-13 13:05:33,28,3
